event_id,ad_id,user_id,timestamp,day_of_week,time_of_day,event_type
70944,73,u01099,2025-07-22 12:36:38,Tuesday,Afternoon,Impression
388492,127,u00680,2025-08-05 20:49:34,Tuesday,Evening,Impression
1617,80,u01103,2025-07-05 00:29:59,Saturday,Night,Impression
28286,36,u00226,2025-07-28 19:31:44,Monday,Evening,Impression
221568,73,u00141,2025-07-27 07:10:09,Sunday,Morning,Impression
368927,10,u01003,2025-07-03 00:49:47,Thursday,Night,Impression
350247,73,u01731,2025-06-21 18:54:33,Saturday,Evening,Impression
229236,26,u01366,2025-07-02 06:09:27,Wednesday,Morning,Impression
165076,6,u00419,2025-05-21 12:53:40,Wednesday,Afternoon,Impression
293669,127,u01439,2025-06-23 06:46:55,Monday,Morning,Impression
38379,10,u00805,2025-06-14 10:46:05,Saturday,Morning,Click
150727,169,u01282,2025-05-29 11:07:17,Thursday,Morning,Click
186589,180,u01705,2025-07-18 00:31:23,Friday,Night,Share
341735,101,u00910,2025-06-30 18:22:16,Monday,Evening,Impression
206928,134,u00930,2025-07-24 22:57:29,Thursday,Evening,Impression
116945,160,u00078,2025-07-22 08:27:10,Tuesday,Morning,Impression
157687,121,u01647,2025-06-11 09:33:45,Wednesday,Morning,Impression
16204,186,u00130,2025-06-23 19:59:45,Monday,Evening,Impression
75110,105,u01631,2025-07-31 09:02:35,Thursday,Morning,Impression
392213,23,u01205,2025-05-27 08:04:31,Tuesday,Morning,Impression
157592,164,u01633,2025-06-27 01:09:44,Friday,Night,Impression
397717,120,u01673,2025-05-31 12:07:42,Saturday,Afternoon,Comment
385283,105,u01395,2025-06-13 10:33:25,Friday,Morning,Like
263860,2,u01381,2025-05-12 03:54:44,Monday,Night,Impression
172152,164,u01053,2025-06-29 18:10:57,Sunday,Evening,Impression
65469,27,u00537,2025-07-13 01:44:51,Sunday,Night,Impression
82492,6,u01406,2025-07-02 13:18:16,Wednesday,Afternoon,Impression
196641,70,u01199,2025-07-12 05:48:20,Saturday,Night,Purchase
372906,105,u00372,2025-06-20 01:21:13,Friday,Night,Impression
245943,186,u00740,2025-06-16 16:29:06,Monday,Afternoon,Impression
399326,164,u00951,2025-06-14 05:44:01,Saturday,Night,Impression
313630,169,u00278,2025-06-07 06:59:07,Saturday,Morning,Impression
360294,7,u00132,2025-06-01 01:30:47,Sunday,Night,Impression
78120,134,u01656,2025-06-10 04:42:24,Tuesday,Night,Click
169120,107,u00911,2025-06-20 19:52:24,Friday,Evening,Impression
367281,79,u00255,2025-06-05 00:28:18,Thursday,Night,Click
218511,190,u01321,2025-05-14 00:52:44,Wednesday,Night,Impression
180495,131,u00124,2025-06-13 04:54:25,Friday,Night,Impression
121380,75,u01127,2025-06-12 04:30:44,Thursday,Night,Impression
372285,169,u00670,2025-06-24 10:53:29,Tuesday,Morning,Impression
12415,127,u01501,2025-08-03 12:01:32,Sunday,Afternoon,Impression
221844,111,u00768,2025-06-25 09:17:32,Wednesday,Morning,Impression
21331,131,u01286,2025-06-05 21:40:57,Thursday,Evening,Impression
47650,8,u00032,2025-05-25 12:56:54,Sunday,Afternoon,Impression
113608,102,u01154,2025-07-22 19:39:21,Tuesday,Evening,Click
154819,117,u00399,2025-06-28 12:04:21,Saturday,Afternoon,Impression
89278,2,u00444,2025-05-23 21:33:12,Friday,Evening,Impression
287659,91,u00712,2025-05-31 12:07:29,Saturday,Afternoon,Impression
352336,190,u00346,2025-06-29 06:46:08,Sunday,Morning,Impression
258011,127,u01236,2025-07-20 17:59:14,Sunday,Afternoon,Impression
94928,181,u01184,2025-06-17 05:09:23,Tuesday,Night,Impression
305550,172,u00214,2025-06-12 05:17:02,Thursday,Night,Impression
11445,80,u00038,2025-07-22 11:48:58,Tuesday,Morning,Impression
226627,91,u00968,2025-06-02 00:38:31,Monday,Night,Impression
137609,108,u01122,2025-07-07 09:37:28,Monday,Morning,Impression
22336,47,u00576,2025-05-27 09:02:27,Tuesday,Morning,Impression
191397,190,u00506,2025-06-30 14:43:40,Monday,Afternoon,Impression
385212,146,u00218,2025-07-26 14:39:41,Saturday,Afternoon,Impression
190066,65,u01639,2025-07-11 01:30:15,Friday,Night,Impression
253055,173,u01509,2025-07-25 23:17:41,Friday,Evening,Impression
321038,169,u01541,2025-06-02 04:44:45,Monday,Night,Impression
266658,197,u01666,2025-06-20 21:30:20,Friday,Evening,Impression
279887,169,u00847,2025-07-16 04:39:42,Wednesday,Night,Impression
148581,177,u01565,2025-07-28 13:07:31,Monday,Afternoon,Click
93470,27,u01304,2025-08-02 02:33:28,Saturday,Night,Impression
343754,186,u01222,2025-06-27 21:04:24,Friday,Evening,Impression
5145,68,u01168,2025-06-10 10:03:49,Tuesday,Morning,Impression
50758,47,u00431,2025-07-18 21:12:12,Friday,Evening,Impression
100318,2,u00325,2025-06-12 20:08:21,Thursday,Evening,Impression
84235,117,u00906,2025-06-08 23:24:34,Sunday,Evening,Impression
283134,146,u00208,2025-06-15 22:00:05,Sunday,Evening,Click
349229,173,u01344,2025-07-10 07:43:17,Thursday,Morning,Impression
287718,47,u01708,2025-05-31 23:35:03,Saturday,Evening,Impression
298039,2,u00684,2025-06-01 18:04:05,Sunday,Evening,Impression
367098,102,u00861,2025-06-21 12:54:18,Saturday,Afternoon,Impression
273842,156,u00566,2025-05-29 18:33:08,Thursday,Evening,Impression
101656,169,u01355,2025-06-19 17:10:49,Thursday,Afternoon,Impression
120091,180,u00288,2025-07-14 22:57:11,Monday,Evening,Impression
202282,91,u01586,2025-07-16 00:42:54,Wednesday,Night,Impression
342478,171,u01467,2025-05-18 16:47:02,Sunday,Afternoon,Click
93047,160,u01175,2025-06-16 13:50:05,Monday,Afternoon,Impression
327170,2,u00085,2025-05-24 01:58:40,Saturday,Night,Impression
378399,70,u01595,2025-07-17 15:10:31,Thursday,Afternoon,Impression
345576,108,u01171,2025-05-22 05:31:57,Thursday,Night,Impression
319962,146,u01668,2025-08-01 21:09:19,Friday,Evening,Impression
58416,11,u00379,2025-06-02 04:50:07,Monday,Night,Impression
84313,8,u01002,2025-06-20 08:00:14,Friday,Morning,Impression
46198,79,u01459,2025-05-31 02:59:25,Saturday,Night,Impression
251443,177,u01346,2025-07-24 10:54:11,Thursday,Morning,Impression
193826,172,u01351,2025-05-25 07:44:58,Sunday,Morning,Impression
222318,27,u00564,2025-06-10 03:01:49,Tuesday,Night,Impression
65554,186,u01068,2025-07-12 12:12:12,Saturday,Afternoon,Impression
362549,101,u00824,2025-06-23 16:23:50,Monday,Afternoon,Impression
352716,164,u00504,2025-07-21 16:34:32,Monday,Afternoon,Impression
259730,102,u00496,2025-07-10 16:42:41,Thursday,Afternoon,Impression
225565,26,u00289,2025-07-01 05:31:45,Tuesday,Night,Impression
176498,169,u01779,2025-06-20 16:21:50,Friday,Afternoon,Impression
142594,53,u00170,2025-05-12 21:17:07,Monday,Evening,Comment
40361,47,u00359,2025-07-01 22:48:42,Tuesday,Evening,Impression
322065,159,u01688,2025-06-29 12:58:16,Sunday,Afternoon,Click
359417,48,u00217,2025-06-23 10:09:58,Monday,Morning,Impression
364764,120,u00610,2025-05-22 12:42:19,Thursday,Afternoon,Impression
158068,37,u01577,2025-06-22 17:59:39,Sunday,Afternoon,Impression
266374,159,u00582,2025-05-08 13:18:54,Thursday,Afternoon,Click
192588,123,u00378,2025-06-17 19:24:32,Tuesday,Evening,Impression
192965,75,u01403,2025-07-29 18:59:11,Tuesday,Evening,Share
75704,26,u00309,2025-07-24 01:18:52,Thursday,Night,Impression
227351,69,u00100,2025-06-06 17:16:08,Friday,Afternoon,Impression
187908,120,u01673,2025-05-26 11:35:18,Monday,Morning,Impression
206400,8,u00252,2025-06-24 12:11:44,Tuesday,Afternoon,Impression
54306,188,u01680,2025-06-21 06:40:50,Saturday,Morning,Impression
262229,10,u00575,2025-06-30 19:29:49,Monday,Evening,Click
23859,192,u00764,2025-07-04 23:35:49,Friday,Evening,Click
204586,79,u00398,2025-06-14 02:45:16,Saturday,Night,Impression
214392,159,u01598,2025-06-21 04:51:00,Saturday,Night,Impression
83849,92,u00392,2025-08-02 03:39:12,Saturday,Night,Click
150251,69,u00962,2025-06-09 08:08:26,Monday,Morning,Impression
328573,48,u01267,2025-06-13 18:03:45,Friday,Evening,Impression
211322,8,u00849,2025-05-08 18:37:48,Thursday,Evening,Impression
390284,105,u00946,2025-06-28 05:22:34,Saturday,Night,Impression
208413,2,u01167,2025-06-11 04:13:04,Wednesday,Night,Impression
123242,107,u01693,2025-06-24 16:15:38,Tuesday,Afternoon,Impression
193124,116,u00546,2025-06-28 18:24:35,Saturday,Evening,Impression
148888,65,u01363,2025-07-12 22:24:01,Saturday,Evening,Impression
372609,68,u01807,2025-06-10 14:52:17,Tuesday,Afternoon,Impression
46779,75,u00556,2025-07-12 21:21:32,Saturday,Evening,Impression
300882,105,u00970,2025-06-20 16:33:27,Friday,Afternoon,Impression
83227,177,u01068,2025-07-19 19:46:21,Saturday,Evening,Impression
285840,180,u01022,2025-06-20 16:42:09,Friday,Afternoon,Impression
212343,92,u00475,2025-08-02 06:03:15,Saturday,Morning,Like
143420,64,u00343,2025-06-05 00:10:40,Thursday,Night,Impression
360812,146,u01483,2025-07-19 09:53:32,Saturday,Morning,Impression
41826,80,u00405,2025-08-01 13:43:52,Friday,Afternoon,Impression
125004,27,u00507,2025-07-22 14:53:41,Tuesday,Afternoon,Impression
398132,117,u01019,2025-06-16 05:49:11,Monday,Night,Impression
367797,134,u01307,2025-06-28 10:43:42,Saturday,Morning,Impression
138335,123,u00884,2025-06-10 13:17:16,Tuesday,Afternoon,Impression
338337,181,u00150,2025-06-05 22:16:00,Thursday,Evening,Impression
357680,195,u00315,2025-07-13 09:51:24,Sunday,Morning,Comment
264118,47,u01671,2025-06-23 14:57:52,Monday,Afternoon,Impression
154316,2,u01092,2025-06-20 22:05:28,Friday,Evening,Impression
307405,47,u00041,2025-06-26 20:24:21,Thursday,Evening,Impression
233632,108,u01695,2025-07-27 15:54:37,Sunday,Afternoon,Comment
27986,10,u01778,2025-05-18 18:05:05,Sunday,Evening,Impression
153620,111,u01809,2025-06-13 22:28:06,Friday,Evening,Impression
123917,190,u01201,2025-05-12 00:00:15,Monday,Night,Impression
147619,123,u00779,2025-06-12 01:18:42,Thursday,Night,Impression
243340,77,u01428,2025-08-04 04:13:44,Monday,Night,Impression
207711,74,u00137,2025-06-03 23:14:30,Tuesday,Evening,Impression
393374,176,u01112,2025-06-05 10:40:23,Thursday,Morning,Click
141528,75,u01675,2025-06-06 00:23:56,Friday,Night,Impression
8770,37,u00679,2025-08-04 12:49:06,Monday,Afternoon,Impression
192989,23,u01074,2025-05-10 09:50:44,Saturday,Morning,Impression
157299,159,u01187,2025-05-12 16:36:04,Monday,Afternoon,Impression
376739,176,u01154,2025-06-05 05:34:57,Thursday,Night,Impression
161536,164,u00003,2025-07-18 14:17:07,Friday,Afternoon,Impression
167776,190,u01100,2025-06-28 04:29:52,Saturday,Night,Impression
395482,176,u00562,2025-06-07 14:53:34,Saturday,Afternoon,Impression
174459,146,u00542,2025-06-07 20:15:19,Saturday,Evening,Impression
389157,190,u01454,2025-06-20 15:03:25,Friday,Afternoon,Impression
278285,36,u01314,2025-07-21 19:19:27,Monday,Evening,Impression
216690,26,u01142,2025-06-08 07:06:05,Sunday,Morning,Impression
381454,74,u01645,2025-07-18 18:10:50,Friday,Evening,Impression
58023,26,u01131,2025-06-15 05:45:41,Sunday,Night,Like
293741,107,u00503,2025-07-15 18:05:08,Tuesday,Evening,Impression
102730,80,u00363,2025-06-03 00:44:38,Tuesday,Night,Impression
336977,102,u01521,2025-05-29 16:29:18,Thursday,Afternoon,Click
56615,74,u00186,2025-06-05 13:45:57,Thursday,Afternoon,Impression
161424,111,u01788,2025-07-05 06:56:18,Saturday,Morning,Impression
232168,101,u01642,2025-07-22 13:54:26,Tuesday,Afternoon,Impression
189252,53,u00113,2025-06-08 23:06:19,Sunday,Evening,Impression
156304,153,u01435,2025-07-12 12:13:27,Saturday,Afternoon,Impression
188648,134,u01164,2025-07-18 16:24:47,Friday,Afternoon,Like
314041,181,u00540,2025-05-18 18:01:47,Sunday,Evening,Impression
266024,134,u01059,2025-07-02 11:45:48,Wednesday,Morning,Impression
44391,127,u01117,2025-06-24 19:57:31,Tuesday,Evening,Impression
210096,23,u01345,2025-05-14 09:35:45,Wednesday,Morning,Impression
307032,80,u00825,2025-06-21 18:02:36,Saturday,Evening,Impression
355600,186,u00682,2025-05-25 17:33:47,Sunday,Afternoon,Impression
369117,156,u00247,2025-05-24 02:00:12,Saturday,Night,Impression
87764,36,u00812,2025-06-28 15:23:16,Saturday,Afternoon,Comment
8749,26,u01399,2025-06-18 13:19:41,Wednesday,Afternoon,Impression
9369,180,u00915,2025-07-29 01:46:38,Tuesday,Night,Impression
90737,75,u00598,2025-05-23 01:11:30,Friday,Night,Impression
337260,75,u01610,2025-07-13 20:26:12,Sunday,Evening,Impression
180602,167,u01021,2025-06-21 07:03:38,Saturday,Morning,Impression
267887,181,u00956,2025-06-07 21:45:58,Saturday,Evening,Impression
184769,169,u01623,2025-06-04 16:23:51,Wednesday,Afternoon,Impression
225003,91,u01380,2025-05-18 18:04:49,Sunday,Evening,Impression
250962,173,u01299,2025-07-27 05:14:35,Sunday,Night,Comment
69309,177,u00422,2025-05-25 16:12:52,Sunday,Afternoon,Impression
32685,173,u01772,2025-07-07 01:30:10,Monday,Night,Impression
91661,77,u01186,2025-06-14 19:03:12,Saturday,Evening,Impression
107294,197,u00742,2025-06-28 17:42:33,Saturday,Afternoon,Impression
193389,7,u01041,2025-06-03 16:22:05,Tuesday,Afternoon,Impression
214938,27,u00588,2025-07-06 16:57:14,Sunday,Afternoon,Impression
84002,117,u01136,2025-06-23 04:42:00,Monday,Night,Impression
225315,120,u00889,2025-06-18 19:05:28,Wednesday,Evening,Impression
102113,37,u01608,2025-07-11 17:55:58,Friday,Afternoon,Impression
290554,105,u00838,2025-08-01 21:13:52,Friday,Evening,Impression
247472,23,u01646,2025-07-03 03:55:04,Thursday,Night,Impression
56905,92,u00101,2025-06-24 05:45:02,Tuesday,Night,Impression
392818,177,u01418,2025-05-31 00:14:12,Saturday,Night,Impression
348681,153,u00734,2025-07-13 12:55:11,Sunday,Afternoon,Click
108431,27,u01538,2025-07-07 16:40:48,Monday,Afternoon,Impression
60426,108,u01241,2025-07-16 01:07:07,Wednesday,Night,Impression
249319,121,u01056,2025-07-28 11:24:53,Monday,Morning,Impression
275619,2,u00053,2025-05-17 06:25:16,Saturday,Morning,Impression
250231,197,u01030,2025-06-21 01:22:31,Saturday,Night,Impression
139385,48,u00964,2025-06-16 11:31:43,Monday,Morning,Impression
55892,169,u01472,2025-05-31 09:03:34,Saturday,Morning,Impression
35259,53,u00322,2025-05-17 17:29:12,Saturday,Afternoon,Impression
362567,102,u01735,2025-05-17 16:58:04,Saturday,Afternoon,Impression
323096,80,u00380,2025-07-09 01:36:47,Wednesday,Night,Impression
355922,79,u01591,2025-07-05 05:32:02,Saturday,Night,Impression
188681,36,u01309,2025-07-24 16:37:40,Thursday,Afternoon,Impression
227997,167,u00332,2025-06-22 13:13:54,Sunday,Afternoon,Impression
4031,69,u01071,2025-06-24 05:48:46,Tuesday,Night,Impression
376549,117,u01273,2025-06-29 11:43:22,Sunday,Morning,Click
218052,77,u01280,2025-07-10 00:46:18,Thursday,Night,Impression
135555,120,u00184,2025-06-12 14:30:45,Thursday,Afternoon,Impression
26664,121,u00235,2025-07-08 05:33:25,Tuesday,Night,Impression
44,26,u01746,2025-07-01 03:19:25,Tuesday,Night,Impression
292960,37,u01368,2025-07-29 23:20:26,Tuesday,Evening,Click
318750,92,u01476,2025-07-10 23:54:36,Thursday,Evening,Impression
254514,146,u01784,2025-07-17 20:10:30,Thursday,Evening,Like
309899,121,u01170,2025-07-10 08:48:43,Thursday,Morning,Impression
165487,116,u01624,2025-07-27 03:08:18,Sunday,Night,Impression
314870,123,u00023,2025-05-25 04:00:40,Sunday,Night,Click
251355,37,u00807,2025-06-05 09:59:39,Thursday,Morning,Impression
134846,65,u00518,2025-06-12 20:36:50,Thursday,Evening,Impression
313821,69,u00554,2025-05-21 14:12:12,Wednesday,Afternoon,Impression
295230,197,u01331,2025-06-01 04:01:53,Sunday,Night,Impression
256782,160,u00224,2025-06-24 20:26:00,Tuesday,Evening,Click
330209,177,u00017,2025-07-21 14:15:22,Monday,Afternoon,Impression
5333,91,u00492,2025-07-12 05:03:05,Saturday,Night,Impression
236715,27,u00577,2025-07-04 23:56:14,Friday,Evening,Click
227128,27,u00293,2025-06-20 19:04:09,Friday,Evening,Impression
204934,74,u01291,2025-07-11 13:10:41,Friday,Afternoon,Impression
321143,146,u00124,2025-06-09 11:56:22,Monday,Morning,Impression
178463,120,u00025,2025-06-29 20:49:53,Sunday,Evening,Impression
132135,134,u01438,2025-08-04 10:48:09,Monday,Morning,Impression
368874,37,u00771,2025-08-02 05:19:06,Saturday,Night,Impression
351404,180,u01197,2025-07-30 21:23:43,Wednesday,Evening,Impression
193935,169,u00515,2025-05-08 20:02:34,Thursday,Evening,Impression
211226,6,u01427,2025-06-05 03:02:14,Thursday,Night,Impression
359235,105,u00115,2025-07-09 05:26:22,Wednesday,Night,Impression
329247,69,u00852,2025-05-22 14:51:31,Thursday,Afternoon,Impression
150943,153,u00140,2025-07-07 21:35:47,Monday,Evening,Impression
70093,2,u00334,2025-06-12 00:10:02,Thursday,Night,Impression
338180,123,u00129,2025-05-15 05:28:51,Thursday,Night,Impression
379953,102,u00219,2025-06-17 16:58:06,Tuesday,Afternoon,Impression
33477,190,u00523,2025-05-31 10:02:49,Saturday,Morning,Impression
2658,7,u01760,2025-06-01 20:51:11,Sunday,Evening,Impression
140413,68,u01365,2025-05-22 20:58:42,Thursday,Evening,Click
356226,48,u00045,2025-07-07 17:42:22,Monday,Afternoon,Click
183951,173,u00580,2025-08-01 08:23:14,Friday,Morning,Comment
296737,75,u01064,2025-05-28 18:11:04,Wednesday,Evening,Impression
360173,68,u00064,2025-07-05 14:40:12,Saturday,Afternoon,Impression
8083,47,u00334,2025-06-12 15:20:14,Thursday,Afternoon,Comment
179924,190,u00429,2025-06-30 02:08:12,Monday,Night,Click
215672,181,u01583,2025-07-09 02:10:57,Wednesday,Night,Impression
308776,156,u01561,2025-06-24 11:40:22,Tuesday,Morning,Impression
58108,181,u00178,2025-07-13 00:26:19,Sunday,Night,Impression
273733,180,u00086,2025-08-01 07:37:12,Friday,Morning,Impression
180714,176,u01116,2025-07-01 15:43:02,Tuesday,Afternoon,Impression
302836,10,u00684,2025-06-07 15:51:52,Saturday,Afternoon,Impression
266607,108,u00028,2025-06-21 13:47:22,Saturday,Afternoon,Impression
225120,74,u01037,2025-07-04 04:32:23,Friday,Night,Impression
372888,171,u00977,2025-06-18 12:42:55,Wednesday,Afternoon,Impression
240997,101,u00246,2025-06-23 17:33:53,Monday,Afternoon,Impression
286031,91,u00932,2025-07-25 07:39:35,Friday,Morning,Impression
71569,197,u00929,2025-07-07 16:31:05,Monday,Afternoon,Impression
77346,65,u01294,2025-06-07 11:49:28,Saturday,Morning,Like
11616,164,u00357,2025-06-26 06:35:42,Thursday,Morning,Impression
366163,37,u00774,2025-06-15 02:54:08,Sunday,Night,Impression
91738,108,u00116,2025-05-28 16:56:14,Wednesday,Afternoon,Impression
43571,192,u00117,2025-07-12 21:53:33,Saturday,Evening,Click
73664,68,u00745,2025-07-02 12:44:42,Wednesday,Afternoon,Click
11732,47,u00366,2025-06-20 02:14:30,Friday,Night,Click
56512,64,u01210,2025-05-30 02:42:05,Friday,Night,Impression
141119,181,u00565,2025-07-04 08:01:57,Friday,Morning,Impression
229191,197,u01531,2025-06-16 02:56:25,Monday,Night,Click
287781,2,u00175,2025-06-11 01:56:31,Wednesday,Night,Impression
72326,65,u00766,2025-06-18 20:44:07,Wednesday,Evening,Impression
245027,169,u01108,2025-06-19 20:14:12,Thursday,Evening,Impression
302881,173,u00457,2025-07-30 07:18:17,Wednesday,Morning,Impression
260575,108,u00091,2025-06-21 21:52:38,Saturday,Evening,Click
264606,173,u00006,2025-06-30 15:42:53,Monday,Afternoon,Impression
306320,77,u00810,2025-06-26 12:47:23,Thursday,Afternoon,Impression
79150,173,u00307,2025-07-06 13:33:00,Sunday,Afternoon,Impression
4967,116,u00200,2025-07-23 16:49:36,Wednesday,Afternoon,Click
132893,79,u01148,2025-05-25 07:48:26,Sunday,Morning,Impression
286899,37,u00587,2025-06-06 19:47:58,Friday,Evening,Click
1159,23,u00401,2025-05-22 01:57:03,Thursday,Night,Impression
259241,68,u00439,2025-07-03 11:46:20,Thursday,Morning,Impression
303865,173,u01285,2025-07-08 18:35:48,Tuesday,Evening,Impression
51970,197,u00342,2025-07-11 23:57:29,Friday,Evening,Impression
315431,135,u00230,2025-06-21 14:09:49,Saturday,Afternoon,Impression
345804,48,u00652,2025-06-30 14:09:58,Monday,Afternoon,Impression
276139,108,u00865,2025-06-10 05:04:20,Tuesday,Night,Impression
79565,176,u00787,2025-06-18 10:47:07,Wednesday,Morning,Impression
208139,167,u01736,2025-07-04 01:49:09,Friday,Night,Impression
162208,107,u01295,2025-07-05 05:07:25,Saturday,Night,Impression
80941,10,u00118,2025-07-18 16:39:58,Friday,Afternoon,Impression
216123,192,u00677,2025-07-15 21:49:09,Tuesday,Evening,Impression
128636,169,u01447,2025-05-08 23:13:33,Thursday,Evening,Impression
376152,159,u00863,2025-05-15 23:08:50,Thursday,Evening,Impression
41670,10,u00216,2025-06-01 21:45:22,Sunday,Evening,Impression
349066,159,u00160,2025-06-20 20:36:31,Friday,Evening,Impression
9238,36,u01738,2025-07-18 22:33:09,Friday,Evening,Impression
131336,11,u01000,2025-05-29 17:52:54,Thursday,Afternoon,Impression
331740,92,u00880,2025-06-10 04:16:48,Tuesday,Night,Impression
301322,146,u00319,2025-07-31 22:41:24,Thursday,Evening,Impression
102066,153,u01696,2025-06-17 06:17:37,Tuesday,Morning,Click
329395,108,u00893,2025-07-06 23:48:05,Sunday,Evening,Impression
249651,117,u00243,2025-07-12 23:08:33,Saturday,Evening,Click
301013,190,u00241,2025-06-20 00:11:30,Friday,Night,Impression
60304,8,u01070,2025-06-22 14:00:57,Sunday,Afternoon,Impression
340282,91,u01123,2025-07-02 05:20:40,Wednesday,Night,Impression
41887,169,u00571,2025-06-15 05:56:15,Sunday,Night,Impression
102022,102,u00234,2025-07-07 22:35:29,Monday,Evening,Impression
148210,169,u00606,2025-05-14 04:11:09,Wednesday,Night,Impression
364102,48,u00005,2025-07-05 08:04:56,Saturday,Morning,Impression
254590,160,u00870,2025-06-14 08:58:09,Saturday,Morning,Impression
191228,70,u00076,2025-07-23 21:52:41,Wednesday,Evening,Click
111688,75,u00091,2025-06-11 18:25:56,Wednesday,Evening,Click
311149,108,u00318,2025-07-11 14:44:37,Friday,Afternoon,Click
169935,6,u01621,2025-05-31 23:03:08,Saturday,Evening,Impression
130675,131,u00702,2025-07-16 20:27:22,Wednesday,Evening,Click
266299,68,u00616,2025-06-01 16:46:53,Sunday,Afternoon,Impression
238916,121,u01515,2025-07-16 12:39:27,Wednesday,Afternoon,Click
132707,47,u00411,2025-05-24 09:13:15,Saturday,Morning,Impression
107187,160,u00497,2025-06-12 23:20:04,Thursday,Evening,Impression
149768,169,u00119,2025-07-06 02:40:54,Sunday,Night,Impression
72232,173,u01008,2025-06-21 11:56:43,Saturday,Morning,Comment
358460,134,u01764,2025-07-21 18:03:49,Monday,Evening,Impression
311604,80,u00324,2025-05-28 08:38:20,Wednesday,Morning,Impression
312841,69,u01484,2025-05-14 05:41:28,Wednesday,Night,Click
262465,53,u01223,2025-05-23 17:07:53,Friday,Afternoon,Click
39988,188,u00524,2025-06-17 00:03:15,Tuesday,Night,Like
163002,176,u00991,2025-05-17 16:24:39,Saturday,Afternoon,Impression
89081,190,u00785,2025-05-26 21:01:05,Monday,Evening,Impression
252886,171,u01412,2025-06-15 13:45:51,Sunday,Afternoon,Impression
127057,69,u01212,2025-05-18 14:31:23,Sunday,Afternoon,Impression
168641,169,u01502,2025-07-06 09:39:26,Sunday,Morning,Impression
69624,75,u00763,2025-06-22 13:10:43,Sunday,Afternoon,Impression
92921,48,u00584,2025-07-21 03:39:29,Monday,Night,Impression
58597,159,u00167,2025-05-11 05:13:50,Sunday,Night,Impression
331725,48,u00066,2025-07-05 15:21:09,Saturday,Afternoon,Impression
386986,7,u00345,2025-06-02 05:34:51,Monday,Night,Impression
383153,101,u00493,2025-06-21 22:11:48,Saturday,Evening,Click
219545,177,u00120,2025-07-11 18:23:06,Friday,Evening,Like
108821,172,u00452,2025-05-29 18:00:48,Thursday,Evening,Impression
236822,75,u00374,2025-06-22 20:46:17,Sunday,Evening,Impression
241524,186,u01073,2025-05-30 10:22:37,Friday,Morning,Click
360891,36,u00575,2025-07-09 00:58:02,Wednesday,Night,Impression
365558,172,u00700,2025-06-25 08:17:46,Wednesday,Morning,Click
301380,164,u00349,2025-08-03 01:59:31,Sunday,Night,Impression
30877,121,u00417,2025-06-13 08:30:26,Friday,Morning,Impression
126644,7,u00103,2025-06-06 05:22:59,Friday,Night,Impression
385466,107,u01129,2025-07-23 21:37:44,Wednesday,Evening,Impression
287559,171,u01584,2025-06-22 14:16:08,Sunday,Afternoon,Impression
44620,195,u00985,2025-06-20 03:18:23,Friday,Night,Impression
45536,186,u00446,2025-07-05 15:35:33,Saturday,Afternoon,Impression
87808,172,u01248,2025-06-17 08:49:57,Tuesday,Morning,Impression
231437,172,u01237,2025-06-12 17:11:26,Thursday,Afternoon,Impression
362770,36,u00225,2025-07-04 06:48:44,Friday,Morning,Impression
147944,180,u01327,2025-07-23 02:10:41,Wednesday,Night,Impression
384864,120,u01318,2025-07-17 23:53:39,Thursday,Evening,Impression
81064,65,u00430,2025-08-03 10:32:22,Sunday,Morning,Impression
131741,73,u00369,2025-07-07 19:24:25,Monday,Evening,Click
314245,171,u00148,2025-05-20 22:07:24,Tuesday,Evening,Impression
147979,70,u00362,2025-06-14 15:20:36,Saturday,Afternoon,Impression
324062,123,u00404,2025-05-19 05:54:34,Monday,Night,Impression
272564,195,u01628,2025-06-19 08:53:03,Thursday,Morning,Click
15542,181,u01425,2025-06-17 05:32:33,Tuesday,Night,Purchase
23013,64,u01012,2025-06-04 00:57:10,Wednesday,Night,Click
388625,36,u00509,2025-06-16 04:46:27,Monday,Night,Click
113628,177,u00941,2025-07-21 17:13:25,Monday,Afternoon,Click
228232,195,u01676,2025-07-09 14:40:23,Wednesday,Afternoon,Impression
233986,26,u01367,2025-06-19 11:46:49,Thursday,Morning,Impression
71649,120,u00744,2025-06-08 22:24:38,Sunday,Evening,Impression
248042,105,u01789,2025-06-15 22:44:59,Sunday,Evening,Impression
323446,177,u00460,2025-06-28 22:05:12,Saturday,Evening,Impression
290270,37,u00683,2025-06-30 14:15:05,Monday,Afternoon,Click
232038,102,u00333,2025-05-28 21:28:12,Wednesday,Evening,Like
218087,91,u01371,2025-05-21 08:06:30,Wednesday,Morning,Impression
260372,134,u00029,2025-08-02 22:37:06,Saturday,Evening,Impression
275232,134,u00887,2025-07-20 16:16:24,Sunday,Afternoon,Impression
151413,121,u01797,2025-07-31 13:49:02,Thursday,Afternoon,Click
364586,80,u01418,2025-06-16 22:21:50,Monday,Evening,Impression
168423,131,u00290,2025-06-01 23:13:19,Sunday,Evening,Impression
120860,47,u01726,2025-05-17 01:42:55,Saturday,Night,Impression
53207,73,u01774,2025-07-20 09:48:57,Sunday,Morning,Impression
42043,131,u00295,2025-07-07 21:28:28,Monday,Evening,Impression
218309,180,u01358,2025-07-08 16:15:52,Tuesday,Afternoon,Impression
288971,75,u01203,2025-07-13 02:49:18,Sunday,Night,Impression
